1000	2.9257124970e-04
2000	6.6755006992e-04
3000	1.0532565011e-03
4000	1.6403494765e-03
5000	2.0309320962e-03
6000	2.5358613111e-03
7000	2.3566614209e-03
8000	2.6065660304e-03
9000	3.5581540214e-03
10000	3.6922491781e-03
11000	3.5396245094e-03
12000	5.3230900885e-03
13000	4.5699629291e-03
14000	4.3085992793e-03
15000	4.7732999474e-03
16000	4.6343286040e-03
17000	4.9966293354e-03
18000	4.9534750760e-03
19000	7.2989212649e-03
20000	6.0706096328e-03
21000	5.2043549231e-03
22000	5.9521182775e-03
23000	5.3084615265e-03
24000	5.5985946819e-03
25000	6.6755006928e-03
26000	8.9607259670e-03
27000	6.6011388335e-03
28000	1.1346888322e-02
29000	8.2509968752e-03
30000	8.2614806788e-03
31000	7.9959722689e-03
32000	7.9823189444e-03
33000	1.1384922585e-02
34000	8.5952557138e-03
35000	9.3093733731e-03
36000	8.6713242381e-03
37000	8.9446345482e-03
38000	8.5196748068e-03
39000	8.7746994132e-03
40000	9.2686572070e-03
41000	1.0993852346e-02
42000	1.0461860290e-02
43000	1.2199245898e-02
44000	1.0162949996e-02
45000	1.0344587980e-02
46000	1.0435041258e-02
47000	1.0455033627e-02
48000	1.0679582062e-02
49000	1.1517067266e-02
50000	1.3342955677e-02
51000	1.2552038063e-02
52000	1.1847916588e-02
53000	1.1849135635e-02
54000	1.2972853046e-02
55000	1.2383809595e-02
56000	1.6397643339e-02
57000	1.5470436285e-02
58000	1.3182285299e-02
59000	1.3202033858e-02
60000	1.5721559942e-02
61000	1.6836500214e-02
62000	1.4863594750e-02
63000	1.5830055114e-02
64000	1.4686345334e-02
65000	1.6828698314e-02
66000	1.5994626441e-02
67000	1.6758481214e-02
68000	1.7054953414e-02
69000	1.5504569597e-02
70000	1.6065331160e-02
71000	1.6615852729e-02
72000	1.7262191383e-02
73000	1.6841620211e-02
74000	1.7030572477e-02
75000	1.6892088752e-02
76000	1.8266442200e-02
77000	1.8812819009e-02
78000	1.7635219727e-02
79000	1.7800034865e-02
80000	1.7656187333e-02
81000	1.8500255390e-02
82000	1.8962761776e-02
83000	1.9182190214e-02
84000	1.8805748537e-02
85000	1.9729542260e-02
86000	2.2407544438e-02
87000	2.2440702513e-02
88000	2.0629686473e-02
89000	2.1927727587e-02
90000	2.1100238568e-02
91000	2.1665876318e-02
92000	2.2402180631e-02
93000	2.3030477390e-02
94000	2.2096199865e-02
95000	2.5968867981e-02
96000	2.3401555260e-02
97000	2.2703772828e-02
98000	2.3119955432e-02
99000	2.6392608675e-02
100000	2.8840942420e-02
101000	2.5000944761e-02
102000	2.5905721353e-02
103000	2.9231768849e-02
104000	2.7825232563e-02
105000	2.4861729607e-02
106000	2.5146498958e-02
107000	2.5814536647e-02
108000	2.6798307475e-02
109000	2.6895099797e-02
110000	2.9579928637e-02
111000	2.6821469366e-02
112000	2.6852433157e-02
113000	2.6714680859e-02
114000	2.6764661782e-02
115000	2.6634711385e-02
116000	2.7891061095e-02
117000	2.9745475203e-02
118000	2.7707228826e-02
119000	2.9636004793e-02
120000	2.9979776013e-02
121000	2.9918336049e-02
122000	2.9966122687e-02
123000	3.2312056495e-02
124000	2.9856164659e-02
125000	3.1716186382e-02
126000	3.0369871012e-02
127000	3.0570526129e-02
128000	3.0792148851e-02
129000	3.2675576274e-02
130000	3.1116171510e-02
131000	3.3629114741e-02
132000	3.1527721736e-02
