2	4.8761921789e-07
3	4.8761921789e-07
4	2.4381006369e-07
5	4.8761921789e-07
6	4.8762012739e-07
7	7.3142928159e-07
8	1.2190475900e-06
9	1.2190484995e-06
10	1.7066677174e-06
11	2.1942860258e-06
12	2.4380960895e-06
13	4.3885729610e-06
14	3.6571445889e-06
15	4.8761921789e-06
16	5.1200022426e-06
17	6.5828589868e-06
18	8.7771459221e-06
19	8.7771459221e-06
20	9.5085742942e-06
21	1.2434290511e-05
22	1.3897148165e-05
23	1.4384766473e-05
24	1.5360004909e-05
25	1.8773340344e-05
26	2.1455245587e-05
27	2.3893342586e-05
28	2.6331437766e-05
29	2.8038105484e-05
30	2.7306676202e-05
31	2.8281915547e-05
32	3.3645726035e-05
33	3.3889536098e-05
34	4.0228586840e-05
35	3.9984775867e-05
36	4.1935253648e-05
37	5.1931448070e-05
38	5.2175257224e-05
39	5.6320021031e-05
40	5.7539068621e-05
41	6.5097166953e-05
42	6.9485739914e-05
43	7.5824789747e-05
44	7.9481934335e-05
45	8.3139078015e-05
46	9.6792417025e-05
47	1.1507813724e-04
48	1.2141718707e-04
49	1.2995052384e-04
50	1.4092195670e-04
51	1.4555433972e-04
52	1.5116195937e-04
53	1.6481529838e-04
54	1.7091053815e-04
55	1.8041911426e-04
56	1.7066672899e-04
57	1.7334863423e-04
58	1.8578292566e-04
59	1.9870483447e-04
60	2.0967626733e-04
61	2.1235817258e-04
62	2.7526105350e-04
63	2.8379438936e-04
64	2.5990104768e-04
65	2.7623629194e-04
66	2.8867058154e-04
67	3.1817154468e-04
68	3.2158487920e-04
69	3.3328774043e-04
70	3.5059822312e-04
71	3.7254108884e-04
72	3.6547060972e-04
73	3.7741728102e-04
74	3.8741347544e-04
75	4.0521157644e-04
76	4.7104017267e-04
77	5.8465545135e-04
78	5.3613733871e-04
79	4.7908589022e-04
80	5.2150876218e-04
81	5.2784781201e-04
82	5.2467828664e-04
83	5.5466686990e-04
84	5.9587069427e-04
85	5.7660973471e-04
86	6.2512784825e-04
87	6.6803834034e-04
88	6.7486500939e-04
89	6.7803453294e-04
90	7.6483075645e-04
91	7.3532979241e-04
92	8.7552032073e-04
93	7.5702884897e-04
94	9.0331461615e-04
95	9.1940605125e-04
96	1.0764194412e-03
97	1.1283508893e-03
98	9.9742512703e-04
99	1.0208308504e-03
100	1.2619585568e-03
101	1.1210366001e-03
102	1.1137223119e-03
103	1.2005185345e-03
104	1.1008004021e-03
105	1.3904462230e-03
106	1.3265681037e-03
107	1.2770747526e-03
108	1.3375395374e-03
109	1.3502176371e-03
110	1.3699662150e-03
111	1.3706976442e-03
112	1.3433909671e-03
113	1.5025986440e-03
114	1.4648081542e-03
115	1.5316119889e-03
116	1.6679015616e-03
117	1.5352691325e-03
118	1.5667205726e-03
119	1.9521835711e-03
120	1.8163816167e-03
121	2.1540579310e-03
122	1.9641302424e-03
123	2.0582407524e-03
124	1.8839168797e-03
125	2.0879855256e-03
126	2.3235056124e-03
127	2.4502866099e-03
128	2.0294712176e-03
129	2.1040769598e-03
130	2.1435741173e-03
131	2.2676732106e-03
132	2.5838942784e-03
133	2.3544694322e-03
134	2.3093646541e-03
135	2.7404200500e-03
136	2.8625686655e-03
137	2.8162448398e-03
138	2.8988962986e-03
139	3.0147058642e-03
140	3.0737077905e-03
141	3.1175935210e-03
142	2.7377381439e-03
143	2.8308734163e-03
144	3.0049534798e-03
145	2.9315667862e-03
146	3.0980887523e-03
147	3.3550640837e-03
148	3.4094336270e-03
149	3.5186603345e-03
150	3.2448621387e-03
151	3.3248316922e-03
152	3.7795366206e-03
153	4.3797958879e-03
154	3.9994528915e-03
155	3.9250909595e-03
156	3.6069194148e-03
157	3.7380889862e-03
158	4.0194452795e-03
159	3.8290299726e-03
160	4.0501652911e-03
161	4.4975559304e-03
162	4.1186757917e-03
163	4.6175102598e-03
164	4.5204740345e-03
165	5.2497085862e-03
166	4.7884207988e-03
167	5.3426000486e-03
168	4.9593313379e-03
169	4.8381579600e-03
170	4.8252360502e-03
171	5.3150495633e-03
172	5.6076210985e-03
173	5.2597047807e-03
174	5.5349658332e-03
175	5.6780820769e-03
176	5.8163221265e-03
177	5.9133583527e-03
178	5.7100211361e-03
179	6.1588746330e-03
180	5.5956744272e-03
181	5.9331069324e-03
182	6.7630348540e-03
183	7.3486655447e-03
184	6.8486120290e-03
185	6.7859529581e-03
186	7.4610617758e-03
187	6.3136937379e-03
188	6.5723757371e-03
189	6.6079719409e-03
190	6.4853357053e-03
191	6.9256558663e-03
192	7.0885206878e-03
193	6.8590958417e-03
194	7.9255190885e-03
195	7.9642848177e-03
196	8.4309364174e-03
197	8.1851763271e-03
198	7.8143419059e-03
199	8.9977937669e-03
200	8.0766810488e-03
201	8.1110582041e-03
202	8.2887954122e-03
203	9.5185710998e-03
204	9.6863121144e-03
205	8.9039270651e-03
206	8.8939308716e-03
207	1.0352156167e-02
208	9.5068682385e-03
209	1.0770777272e-02
210	9.3635081867e-03
211	9.8343045493e-03
212	9.1331081021e-03
213	1.0470160020e-02
214	1.0533550519e-02
215	9.6889940196e-03
216	9.8840417095e-03
217	1.1320324140e-02
218	9.9447503035e-03
219	1.1094068819e-02
220	1.1369573682e-02
221	1.0569146722e-02
222	1.0752247742e-02
223	1.0369954269e-02
224	1.0746152501e-02
225	1.1581444235e-02
226	1.1147706934e-02
227	1.1181596470e-02
228	1.1589489953e-02
229	1.1707006186e-02
230	1.1347143197e-02
231	1.1665558553e-02
232	1.2036392973e-02
233	1.2721010366e-02
234	1.3655776423e-02
235	1.3754275506e-02
236	1.2969452362e-02
237	1.3404164903e-02
238	1.3726237400e-02
239	1.3155235288e-02
240	1.4059525142e-02
241	1.3661871663e-02
242	1.4316256664e-02
243	1.3813033623e-02
244	1.3892027938e-02
245	1.4077079434e-02
246	1.4428409086e-02
247	1.5350740851e-02
248	1.5186656982e-02
249	1.4939677845e-02
250	1.6165308770e-02
251	1.5690611453e-02
252	1.5190557936e-02
253	1.8263290489e-02
254	1.6955251915e-02
255	1.5779114342e-02
256	2.9854487108e-02
257	1.7513819738e-02
258	1.6965491919e-02
259	1.5779358152e-02
260	1.5994154421e-02
261	1.6150436382e-02
262	1.6167259247e-02
263	1.6332562163e-02
264	1.6635129893e-02
265	1.7272692032e-02
266	1.6976950970e-02
267	1.8594383942e-02
268	1.7664250269e-02
269	1.7794200793e-02
270	1.7920981792e-02
271	1.7910985598e-02
272	1.8518071533e-02
273	1.8985698372e-02
274	1.9645203375e-02
275	2.0206940723e-02
276	1.9667633859e-02
277	1.9943382531e-02
