2	7.5727265812e-04
3	1.4628576537e-05
4	3.9009537431e-06
5	1.4628576537e-06
6	1.2190475900e-06
7	1.9504768716e-06
8	1.4628576537e-06
9	1.7066677174e-06
10	1.7066668079e-06
11	2.1942860258e-06
12	2.9257153074e-06
13	2.9257153074e-06
14	2.6819061532e-06
15	2.6819061532e-06
16	5.1200022426e-06
17	3.1695244616e-06
18	3.1695253710e-06
19	3.6571436794e-06
20	3.9009537431e-06
21	4.1447628973e-06
22	4.3885729610e-06
23	6.8266690505e-06
24	5.6076205510e-06
25	6.3390498326e-06
26	6.8266690505e-06
27	6.8266690505e-06
28	7.5580974226e-06
29	9.2647651400e-06
30	1.0483813639e-05
31	1.0727622794e-05
32	1.0971432857e-05
33	1.3653338101e-05
34	1.3897147255e-05
35	1.5116195755e-05
36	1.5116196664e-05
37	2.4380960895e-05
38	1.9260959562e-05
39	1.9992388843e-05
40	6.5828596234e-05
41	2.4868581022e-05
42	2.6087628612e-05
43	3.0476201573e-05
44	5.1687638006e-05
45	2.9988582355e-05
46	3.2182869290e-05
47	3.2670488508e-05
48	3.5352393752e-05
49	3.9497157559e-05
50	4.0472395995e-05
51	4.4129539674e-05
52	7.5337170529e-05
53	5.3394304814e-05
54	5.0956208725e-05
55	5.5344782595e-05
56	5.6076210967e-05
57	6.2659070863e-05
58	6.4853357799e-05
59	1.0166860829e-04
60	6.2659069954e-05
61	6.8754310632e-05
62	7.9725743490e-05
63	8.2895268861e-05
64	7.9238124272e-05
65	8.0944791080e-05
66	1.0508194373e-04
67	9.7280036243e-05
68	9.8742892988e-05
69	1.0947051578e-04
70	1.1264004115e-04
71	1.2190480629e-04
72	1.1702861411e-04
73	1.2702480853e-04
74	1.3702100205e-04
75	1.3994671735e-04
76	1.4140957501e-04
77	1.6359625079e-04
78	1.6018291535e-04
79	1.4360386194e-04
80	1.4848005412e-04
81	1.8944006933e-04
82	1.6140196385e-04
83	1.7091053815e-04
84	1.7017910977e-04
85	3.5401155765e-04
86	2.5697533147e-04
87	2.2918103605e-04
88	3.2207249933e-04
89	2.3625151516e-04
90	2.7843057887e-04
91	2.3356960901e-04
92	2.3990865884e-04
93	2.6745914602e-04
94	2.7136009885e-04
95	2.7818676790e-04
96	2.8696391473e-04
97	3.5840013152e-04
98	3.5961917911e-04
99	3.0524963495e-04
100	3.1207630491e-04
101	3.3426297887e-04
102	4.3056777668e-04
103	3.5718108302e-04
104	3.6668965731e-04
105	3.9448395364e-04
106	5.5808020352e-04
107	3.6181346604e-04
108	4.5568016685e-04
109	4.1959634382e-04
110	4.2983634830e-04
111	6.1659451148e-04
112	4.7250302941e-04
113	5.8026687930e-04
114	4.4275825712e-04
115	1.1008004021e-03
116	4.8883827367e-04
117	8.3090316093e-04
118	6.1805736914e-04
119	6.4438880690e-04
120	5.4028210161e-04
121	5.5881163280e-04
122	5.9075069203e-04
123	7.1777550056e-04
124	8.3651078239e-04
125	1.0676422953e-03
126	7.4922694057e-04
127	9.2013747962e-04
128	6.8217929675e-04
129	1.5779358146e-03
130	1.3165719101e-03
131	1.1337146998e-03
132	9.4061748678e-04
133	1.2834138024e-03
134	1.2885338047e-03
135	8.6747460318e-04
136	8.8137175135e-04
137	1.2534252201e-03
138	1.4960157851e-03
139	1.4611510105e-03
140	8.5479650261e-04
141	1.0103470368e-03
142	8.9795080476e-04
143	9.1477366823e-04
144	8.5162697815e-04
145	9.6768035382e-04
146	9.5305177729e-04
147	1.0115660843e-03
148	1.0259508517e-03
149	1.1446861326e-03
150	1.1983242475e-03
151	1.0710556298e-03
152	1.1076270712e-03
153	1.1615089961e-03
154	1.1281070792e-03
155	1.2397718820e-03
156	1.5747662901e-03
157	2.6104695262e-03
158	1.2885338047e-03
159	1.5976843943e-03
160	2.4149342171e-03
161	1.6927701427e-03
162	2.6204657197e-03
163	1.5043053127e-03
164	1.3650900228e-03
165	2.2350027220e-03
166	1.5089376948e-03
167	1.5379510387e-03
168	1.4769986356e-03
169	1.8156501874e-03
170	1.6515663183e-03
171	1.6247472613e-03
172	1.6759472801e-03
173	1.7073987201e-03
174	1.6861872837e-03
175	1.5428272309e-03
176	1.8653873494e-03
177	2.0124045459e-03
178	1.9958254916e-03
179	1.8485644860e-03
180	1.7829796998e-03
181	1.8744083045e-03
182	1.9712007206e-03
183	1.8746521137e-03
184	1.8634368716e-03
185	1.9875359649e-03
186	1.8512463912e-03
187	1.9897302509e-03
188	2.0548274179e-03
189	2.1179741079e-03
190	2.1172426796e-03
191	2.1396731636e-03
192	2.1996503283e-03
193	2.2220808132e-03
194	2.0982255292e-03
195	2.5916961858e-03
196	2.1408922121e-03
197	2.3805570618e-03
198	2.2574332061e-03
199	2.2744998796e-03
